,0,1,2
3444,0.015099305306612638,0.031354469813589615,0.023755634000211242
3445,0.015165637416420723,0.031377256189854465,0.023751492672995048
3446,0.015232113546984607,0.031400477794247844,0.023748542075262547
3447,0.01529873366175765,0.03142413434057861,0.02374678235627391
3448,0.01536549772405356,0.031448225401165236,0.023746213303252564
3449,0.015432405697036966,0.03147275040838543,0.023746834344857297
3450,0.015499457543713995,0.031497708656258346,0.023748644554747386
3451,0.0155666532269238,0.03152309930205882,0.023751642655239047
3452,0.015633992709329886,0.03154892136796254,0.023755827021051345
3453,0.015701475953411637,0.031575173742716504,0.02376119568311512
3454,0.015769102921456345,0.03160185518333935,0.023767746332470467
3455,0.015836873575551816,0.03162896431685481,0.023775476324271957
3456,0.015904787877579842,0.03165649964205187,0.02378438268186965
3457,0.015972845789209402,0.03168445953127011,0.02379446210096368
3458,0.016041047271890516,0.031712842232209756,0.023805710953830078
3459,0.016109392286848722,0.03174164586903286,0.023818125291767325
3460,0.016177880795081943,0.03177086843751395,0.02383170083253307
3461,0.016246512757357924,0.03180050780105235,0.023846432949950192
3462,0.01631528813420888,0.03183056169278464,0.023862316678912712
3463,0.016384206885926882,0.03186102771772165,0.02387934672046383
3464,0.01645326897255956,0.03189190335490856,0.023897517446943368
3465,0.01652247435390577,0.031923185959606915,0.023916822907201686
3466,0.016591822988185435,0.0319548759438214,0.023937256457466687
3467,0.016661314833363222,0.03198697359652511,0.023958811139517838
3468,0.01673094984847797,0.03201947590933864,0.023981480061189834
3469,0.01680072799231744,0.03205237975887922,0.024005256028124658
3470,0.016870649223419017,0.03208568190898541,0.024030131549218778
3471,0.01694071350007083,0.03211937901296137,0.024056098842119768
3472,0.01701092078031218,0.032153467615838816,0.024083149838769816
3473,0.017081271021934293,0.03218794415665558,0.024111276190993913
3474,0.01715176418248111,0.032222804970749114,0.024140469276129645
3475,0.017222400219252903,0.032258046284338565,0.024170720183199972
3476,0.017293179089310703,0.032293664208927694,0.024202019698621027
3477,0.01736410074947693,0.03232965474361533,0.024234358311864757
3478,0.017435165156336373,0.032366013777785425,0.024267726222086384
3479,0.017506372266237368,0.03240273709380844,0.02430211334478847
3480,0.0175777220352927,0.03243982036975173,0.02433750931851659
3481,0.017649214419381325,0.0324772591820985,0.02437390351158466
3482,0.017720849374149632,0.032515049008473594,0.024411285028826713
3483,0.017792626855013323,0.03255318523037453,0.024449642718370194
3484,0.01786454681715945,0.0325916631359059,0.02448896517842663
3485,0.017936609215548245,0.03263047792251542,0.024529240764095486
3486,0.018008814004915764,0.03266962469972959,0.024570457594175765
3487,0.018081161139776095,0.032709098491887766,0.024612603557982872
3488,0.018153650574425154,0.032748894238482845,0.024655666316132394
3489,0.01822628226294765,0.03278900678752708,0.02469963328372397
3490,0.018299056159222754,0.03282943089155679,0.024744491620175797
3491,0.018371972216927508,0.032870161210851866,0.024790228237269087
3492,0.01844503038953981,0.032911192316647964,0.024836829807184883
3493,0.018518230630342067,0.03295251869434054,0.024884282770530165
3494,0.01859157289242502,0.032994134746678935,0.024932573344349115
3495,0.01866505712869139,0.03303603479694879,0.02498168753011527
3496,0.018738683291860347,0.033078213092141706,0.025031611121701106
3497,0.018812451334471552,0.033120663806110014,0.025082329713320115
3498,0.018886361208889788,0.03316338104270559,0.025133828707437928
3499,0.0189604128673098,0.033206358838900954,0.025186093322648085
3500,0.019034606261760855,0.03324959116789093,0.025239108601508055
3501,0.019108941344114748,0.03329307193617572,0.025292859403194062
3502,0.019183418066095425,0.03333679497599907,0.025347330384428914
3503,0.019258036379286452,0.03338075404410242,0.025402505996341668
3504,0.019332796235136524,0.03342494282541756,0.025458370493795894
3505,0.019407697584964724,0.03346935493673106,0.02551490794465784
3506,0.019482740379966623,0.03351398393031984,0.025572102239001485
3507,0.019557924571219926,0.033558823297555364,0.02562993709824542
3508,0.019633250109690713,0.03360386647247569,0.025688396084218273
3509,0.019708716946239865,0.033649106835323433,0.025747462608148045
3510,0.019784325031629205,0.03369453771604797,0.02580711993957085
3511,0.01986007431652844,0.03374015239777078,0.02586735121515565
3512,0.019935964751521585,0.03378594412021187,0.025928139447439828
3513,0.020011996287117306,0.033831906075651,0.025989467514732693
3514,0.020088168873761535,0.033878031400219666,0.026051318139226527
3515,0.020164482461846316,0.033924313173024426,0.02611367388486277
3516,0.020240937001717155,0.033970744420302006,0.026176517167901637
3517,0.020317532443679905,0.03401731811952254,0.02623983026737195
3518,0.020394268738008214,0.034064027203440185,0.02630359533539823
3519,0.020471145834951136,0.0341108645640893,0.026367794407400582
3520,0.020548163678140607,0.034157844701250856,0.026432418312586616
3521,0.02062532221114628,0.03420498205294483,0.02649745777561686
3522,0.02070262138413976,0.03425226936850494,0.02656289452778772
3523,0.020780061147335147,0.03429969937057305,0.026628710219311805
3524,0.02085764145101362,0.03434726475431968,0.026694886417807682
3525,0.020935362245551876,0.03439495817646462,0.026761404581033717
3526,0.021013223481448594,0.034442772248827754,0.026828246041018265
3527,0.021091225109344497,0.03449069954264898,0.026895392015349837
3528,0.02116936708004213,0.034538732592889115,0.026962823618411496
3529,0.021247649344524836,0.03458686390250323,0.02703052187253775
3530,0.02132607185397453,0.03463508594667868,0.027098467719074856
3531,0.021404634559789408,0.03468339117703184,0.027166642029329002
3532,0.021483337413600267,0.03473177202575663,0.027235025615386415
3533,0.021562180367286594,0.03478022090972012,0.027303599240793223
3534,0.02164116337299202,0.03482873023450002,0.027372343631082763
3535,0.021720286383144605,0.03487729238606181,0.02744123945310284
3536,0.021799549350479334,0.03492589971819265,0.0275102672835993
3537,0.021878952228053347,0.034974544552949446,0.027579407610618153
3538,0.021958494969258828,0.03502321918599411,0.027648640847237147
3539,0.022038177527835563,0.035071915891834476,0.02771794734506154
3540,0.0221179998578827,0.035120626928967065,0.027787307407475186
3541,0.022197961913870926,0.035169344544918796,0.02785670130263943
3542,0.02227806365065366,0.0352180609811836,0.027926109276230526
3543,0.022358305023478492,0.03526676847805144,0.027995511563908823
3544,0.02243868598799835,0.03531545927932658,0.028064888403511963
3545,0.022519206500290875,0.03536412561881617,0.02813422000124327
3546,0.022599866516879345,0.03541275970485949,0.028203486492874998
3547,0.022680665994743474,0.03546135372396235,0.028272667953148794
3548,0.022761604891329154,0.035509899847255395,0.02834174441230934
3549,0.022842683164558106,0.03555839023679654,0.028410695872254244
3550,0.022923900772837038,0.03560681705171433,0.028479502322292644
3551,0.02300525767506743,0.03565517245419018,0.028548143754506324
3552,0.023086753830654585,0.035703448615275996,0.028616600178704932
3553,0.02316838919951707,0.035751637720545446,0.02868485163696953
3554,0.023250163742106977,0.03579973195388326,0.028752878163028576
3555,0.023332077419432152,0.03584772347647043,0.02882065972946509
3556,0.023414130193067605,0.0358956044289786,0.02888817625347118
3557,0.023496322025163115,0.035943366939889754,0.028955407618070347
3558,0.023578652878451376,0.03599100313357769,0.02902233369275376
3559,0.023661122716256228,0.036038505138147506,0.029088934353520977
3560,0.02374373150250047,0.036085865093029426,0.02915518950231535
3561,0.023826479201714452,0.03613307515632435,0.02922107908584583
3562,0.023909365779060537,0.03618012747945562,0.02928658303190834
3563,0.02399239120036248,0.03622701417346983,0.0293516811645644
3564,0.024075555432117104,0.03627372731056634,0.0294163532081862
3565,0.024158858441500043,0.0363202589364607,0.02948057881885687
3566,0.02424230019637241,0.036366601082362594,0.029544337614822745
3567,0.02432588066528701,0.036412745776559514,0.029607609205975216
3568,0.024409599817514956,0.03645868501742947,0.029670373126008606
3569,0.024493457623103176,0.03650441068740959,0.029732608615490704
3570,0.02457745405290839,0.036549914513182166,0.029794294521415524
3571,0.02466158907859793,0.036595188092397014,0.029855409364659823
3572,0.024745862672704854,0.03664022269306712,0.029915930832420022
3573,0.02483027480815956,0.03668500945226011,0.029975836271218723
3574,0.024914825457794228,0.036729539784093455,0.030035103710667133
3575,0.02499951459439901,0.036773805371246436,0.030093711843684888
3576,0.025084342190778104,0.03681779815672199,0.03015164000731812
3577,0.025169308219803854,0.03686151033585198,0.03020886816413241
3578,0.025254412654469777,0.036904934348540634,0.030265376884161293
3579,0.02533965546794197,0.03694806287173954,0.030321147327391374
3580,0.025425036633608237,0.036990888812147606,0.030376161226766535
3581,0.025510556125126236,0.037033405299130205,0.03043040087169585
3582,0.02559621391646912,0.03707560567785033,0.030483849092048945
3583,0.025682009981868786,0.03711748358550499,0.030536489450644425
3584,0.025767944295393228,0.03715903320943588,0.0305883068892902
3585,0.02585401683068634,0.037200249306185915,0.030639287772801192
3586,0.025940227561052256,0.03724112704037142,0.030689419483305422
3587,0.026026576459455796,0.03728166198083806,0.030738690411311758
3588,0.02611306349853306,0.03732185007897296,0.03078708990173605
3589,0.026199688650631003,0.03736168759344975,0.030834608064682852
3590,0.02628645188783758,0.03740117103249919,0.0308812356302995
3591,0.0263733531819842,0.03744029714968249,0.030926963938589676
3592,0.026460392504647497,0.03747906293962687,0.030971784929124307
3593,0.026547569827151646,0.03751746563377964,0.031015691130791886
3594,0.026634885120570707,0.037555502696227844,0.03105867565170657
3595,0.026722338355736064,0.037593171809334226,0.031100732143407587
3596,0.02680992950325381,0.03763047084259141,0.03114185472267114
3597,0.02689765853351572,0.03766739783227126,0.031182037920507027
3598,0.026985525416701395,0.03770395097847479,0.03122127667504481
3599,0.027073530122780368,0.03774012864229728,0.03125956632470533
3600,0.027161672621513675,0.037775929343120074,0.03129690260168737
3601,0.027249952882456154,0.03781135175603827,0.0313332816257923
3602,0.02733837087495793,0.03784639470943024,0.031368699898602366
3603,0.027426926568166362,0.03788105718267395,0.031403154298025066
3604,0.0275156199310349,0.037915338291327746,0.031436642041196
3605,0.027604450932332828,0.037949237269912416,0.031469160641292716
3606,0.02769341954064875,0.0379827534676651,0.03150070789706189
3607,0.027782525724391768,0.0380158863471097,0.031531281889449134
3608,0.02787176945004409,0.03804863866101129,0.031560880604109685
3609,0.027961150683909017,0.03808101326924198,0.03158950230199187
3610,0.02805066939386344,0.03811300996160071,0.031617145892614086
3611,0.02814032554761084,0.03814462863725197,0.03164381055872841
3612,0.02823011911268218,0.03817586930403283,0.03166949575480043
3613,0.028320050056437354,0.03820673207765064,0.031694201205211756
3614,0.028410118346072336,0.03823721717064977,0.0317179268766395
3615,0.028500323948625707,0.03826732488165401,0.03174067295110537
3616,0.028590666830980233,0.03829705559500478,0.03176243982524788
3617,0.028681146959863665,0.03832640978044873,0.0317832281097193
3618,0.028771764301850026,0.03835538799287692,0.03180303862871178
3619,0.028862518823360876,0.03838399087211585,0.031821872419614136
3620,0.028953410490666052,0.038412219142770515,0.03183973073279953
3621,0.029044439269885147,0.038440073614119295,0.03185661503154365
3622,0.029135605126988207,0.03846755518005959,0.031872526992071076
3623,0.02922690802779692,0.0384946648191036,0.03188746850372787
3624,0.029318347937986915,0.038521403592398126,0.03190144166416719
3625,0.02940992482309281,0.03854777263590026,0.03191444875978058
3626,0.02950163864851291,0.038573773154612634,0.03192649225130985
3627,0.02959348937950986,0.038599406422732636,0.031937574774378155
3628,0.029685476981211805,0.038624673783828806,0.031947699140089846
3629,0.029777601418613523,0.03864957665104387,0.031956868335697663
3630,0.02986986265657705,0.03867411650732328,0.03196508552533515
3631,0.029962260659833068,0.03869829490566868,0.03197235405081183
3632,0.030054795392981497,0.03872211346941458,0.03197867743246801
3633,0.030147466820492595,0.03874557389255248,0.03198405937014943
3634,0.030240274906708053,0.03876867794006788,0.03198850374421509
3635,0.03033321961584157,0.03879142744826554,0.031992014616516434
3636,0.030426300911982073,0.038813824321801915,0.03199459622306598
3637,0.03051951875909787,0.03883587052762348,0.03199625295888965
3638,0.030612873121039507,0.038857568092205086,0.03199698937119632
3639,0.030706363961540903,0.03887891910188112,0.03199681016034985
3640,0.030799991244219952,0.03889992570318261,0.0319957201808572
3641,0.03089375493257992,0.0389205901031795,0.03199372444236971
3642,0.030987654990010036,0.03894091456982636,0.03199082811069413
3643,0.031081691379786638,0.03896090143231121,0.03198703650881142
3644,0.031175864065074298,0.03898055308140601,0.0319823551179007
3645,0.03127017300892643,0.03899987196981774,0.03197678957836537
3646,0.03136461817428667,0.0390188606125389,0.031970345690858014
3647,0.031459199523989546,0.039037521587195916,0.03196302941730111
3648,0.03155391702076154,0.039055857534394396,0.031954846881900055
3649,0.03164877062722434,0.039073871154393716,0.03194580436289259
3650,0.0317437603058985,0.039091565201988615,0.0319359082797645
3651,0.03183888601920584,0.03910894248501868,0.03192516518961266
3652,0.03193414772947017,0.03912600586462575,0.03191358178791823
3653,0.032029545398918446,0.03914275825550129,0.03190116490929453
3654,0.032125078989682025,0.03915920262612293,0.03188792152820809
3655,0.03222074846379731,0.0391753419989795,0.031873858759671234
3656,0.03231655378320726,0.03919117945078401,0.03185898385990411
3657,0.0324124949097621,0.039206718112673414,0.031843304226964214
3658,0.03250857180522052,0.03922196117039464,0.031826827401341115
3659,0.03260478443125098,0.03923691186447581,0.031809561066514114
3660,0.03270113274943236,0.039251573490381685,0.031791513049470706
3661,0.032797616721255536,0.03926594939865271,0.031772691321183176
3662,0.03289423630812411,0.03928004299502637,0.03175310399704134
3663,0.03299099147135681,0.03929385773848667,0.03173275933205593
3664,0.033087882172191406,0.03930739713664272,0.03171166570931581
3665,0.03318490837178691,0.03932066474312264,0.03168983163352264
3666,0.03328207003122521,0.039333664157580994,0.03166726573111782
3667,0.03337936711151181,0.03934639902568693,0.031643976750361
3668,0.033476799573577194,0.039358873039092815,0.03161997356135904
3669,0.033574367378278167,0.03937108993538302,0.03159526515604444
3670,0.03367207048639862,0.039383053498002175,0.03156986064810227
3671,0.033769908858651214,0.039394767556162745,0.031543769272843886
3672,0.03386788245567815,0.03940623598473099,0.03151700038702645
3673,0.03396599123805256,0.03941746270409113,0.031489563468616574
3674,0.03406423516627987,0.03942845167998697,0.031461468116496714
3675,0.03416261420079866,0.03943920692334038,0.031432724050113034
3676,0.03426112830198231,0.03944973249004628,0.031403341109062954
3677,0.03435977743013984,0.03946003248074341,0.03137332925262135
3678,0.03445856154551734,0.039470111040560384,0.03134269855920372
3679,0.03455748060829975,0.03947997235813051,0.03131145922398284
3680,0.034656534578613944,0.03948962066126857,0.03127962154807861
3681,0.0347557234165322,0.0394990602133303,0.031247195929460302
3682,0.03485504708207309,0.039508295312860646,0.031214192862144597
3683,0.03495450553520289,0.03951733029321942,0.031180622935335387
3684,0.03505409873583701,0.03952616952218426,0.031146496832505432
3685,0.035153826643840834,0.03953481740153088,0.03111182533041987
3686,0.035253689219031464,0.03954327836659046,0.031076619298100742
3687,0.03535368642117857,0.03955155688578403,0.03104088969573265
3688,0.03545381821000582,0.0395596574601337,0.031004647573508636
3689,0.03555408454519233,0.03956758462275052,0.030967904070415907
3690,0.03565448538637351,0.03957534293829881,0.03093067041296118
3691,0.03575502068447254,0.03958296039015461,0.030892965135596542
3692,0.03585569039042408,0.03959046496686335,0.0308548068457081
3693,0.03595649446380975,0.039597861287074584,0.030816207008357032
3694,0.03605743286417332,0.03960515399996424,0.03077717717441661
3695,0.03615850555102116,0.03961234778518778,0.030737728980529486
3696,0.03625971248382368,0.03961944735279464,0.030697874148966558
3697,0.036361053622015804,0.03962645744309666,0.030657624487369695
3698,0.036462528924998086,0.03963338282648602,0.030616991888366127
3699,0.03656413835213904,0.03964022830099155,0.030575988323474017
3700,0.03666588186277753,0.03964699868855087,0.030534625833760362
3701,0.03676775941622483,0.03965369883344365,0.030492916525945643
3702,0.03686977097176522,0.03966033360191162,0.030450872571501517
3703,0.03697191648865714,0.03966690788173206,0.030408506205629668
3704,0.037074195926134354,0.03967342658174595,0.030365829726125025
3705,0.03717660924340653,0.039679894631342034,0.03032285549212686
3706,0.037279156399660736,0.03968631697989835,0.030279595922760544
3707,0.037381837354062045,0.039692698596182435,0.030236063495674162
3708,0.03748465206575471,0.03969904446771175,0.03019227074547272
3709,0.03758760049386337,0.03970535960007556,0.0301482302620536
3710,0.0376906825974937,0.03971164901621965,0.030103954688846697
3711,0.037793898335733836,0.039717917755695144,0.030059456720961754
3712,0.03789724766765507,0.03972417087387258,0.030014749103246648
3713,0.03800073055231301,0.03973041344112252,0.029969844628258874
3714,0.03810434694874879,0.03973665054196371,0.029924756134153244
3715,0.0382080968159897,0.039742887274179906,0.029879496502488685
3716,0.03831198011305067,0.03974912874790646,0.029834078655956036
3717,0.03841599679893487,0.03975538008468751,0.029788515556030078
3718,0.03852014683263493,0.03976164641650485,0.02974282020054747
3719,0.0386244301731341,0.039767932884779415,0.029697005621213142
3720,0.038728846779406856,0.039774244639346146,0.029651084881037588
3721,0.03883339661042039,0.03978058683740326,0.029605071071706575
3722,0.03893807962513515,0.039786964642436626,0.02955897731088612
3723,0.039042895782506054,0.03979338322311156,0.02951281673944222
3724,0.0391478450414849,0.03979984774966056,0.029466602512338097
3725,0.039252927361022164,0.0398063633903075,0.02942034778961426
3726,0.0393581427000684,0.03981293531020164,0.029374065733696823
3727,0.03946349101757467,0.039819568670334905,0.02932776950666133
3728,0.03956897227249361,0.039826268626443145,0.029281472267453684
3729,0.0396745864237805,0.03983304032789252,0.029235187169070566
3730,0.03978033343039365,0.03983988891655147,0.029188927355701565
3731,0.03988621325129573,0.03984681952564931,0.02914270595983417
3732,0.03999222584545418,0.0398538372786219,0.02909653609932424
3733,0.040098371171842194,0.03986094728794535,0.02905043087443304
3734,0.04020464918943971,0.0398681546539582,0.029004403364832773
3735,0.040311059857233746,0.039875464463672954,0.02895846662658262
3736,0.040417603134219666,0.039882881789577496,0.028912633689076258
3737,0.040524278979401515,0.039890411688427135,0.028866917551963352
3738,0.04063108735179292,0.03989805920002796,0.028821331182046047
3739,0.04073802821041802,0.03990582934601235,0.028775887510152982
3740,0.040845101514311734,0.039913727128607045,0.028730599427992012
3741,0.040952307222520946,0.03992175752939429,0.028685479784982176
3742,0.04105964529410477,0.039929925508066934,0.028640541385068247
3743,0.04116711568813538,0.03993823600117837,0.028595796983518922
3744,0.04127471836369885,0.03994669392088783,0.028551259283710658
3745,0.04138245327989536,0.039955304153701784,0.028506940933899175
3746,0.041490320395840316,0.03996407155921222,0.028462854523979758
3747,0.041598319670664484,0.03997300096883242,0.02841901258223893
3748,0.04170645106351482,0.039982097184530975,0.028375427572098662
3749,0.04181471453198118,0.039991368155787035,0.02833211151454209
3750,0.04192311003367968,0.04000082179617981,0.02828907635833008
3751,0.0420316375278217,0.04001046280615412,0.02824633435219284
3752,0.04214029697363642,0.04002029585219464,0.028203897668311172
3753,0.04224908833037143,0.04003032556572831,0.0281617783994727
3754,0.042358011557293296,0.040040556542006854,0.028119988556175434
3755,0.0424670666136876,0.04005099333897386,0.02807854006369038
3756,0.042576253458859806,0.04006164047612035,0.02803744475909193
3757,0.042685572052135246,0.04007250243333165,0.027996714388264593
3758,0.04279502235285968,0.04008358364972849,0.027956360602892014
3759,0.04290460432039989,0.04009488852250434,0.027916394957434296
3760,0.04301431791414359,0.04010642140576106,0.027876828906098793
3761,0.04312416309350029,0.0401181866093447,0.02783767379980826
3762,0.043234139817901224,0.04013018839768287,0.027798940883171055
3763,0.04334424804679986,0.04014243098862524,0.02776064129145647
3764,0.04345448773967243,0.04015491855228852,0.02772278604757888
3765,0.043564858856017796,0.04016765520990706,0.027685386059094038
3766,0.04367536135535827,0.04018064503269043,0.02764845211520999
3767,0.043785995197239455,0.040193892040688836,0.027611994883816136
3768,0.04389676034123072,0.04020740020166777,0.027576024908532573
3769,0.04400765674692566,0.040221173429992645,0.027540552605782583
3770,0.04411868437394193,0.04023521558552445,0.02750558826189097
3771,0.04422984318192199,0.040249530472527585,0.027471142030210175
3772,0.04434113313053288,0.040264121838590426,0.027437223928277098
3773,0.04445255417946668,0.040278993373559877,0.027403843835002484
3774,0.044564106288440895,0.04029414870849056,0.027371011487895214
3775,0.04467578941719821,0.040309591414609484,0.027338736480323887
3776,0.044787603525507216,0.04032532500229717,0.027307028258817333
3777,0.044899548573162154,0.040341352920085796,0.02727589612040664
3778,0.04501162451998328,0.0403576785536753,0.027245349210010233
3779,0.04512383132581721,0.040374305224968224,0.02721539651786413
3780,0.045236168950536663,0.040391236191123774,0.027186046876999426
3781,0.045348637354041106,0.04040847464363214,0.02715730896076844
3782,0.04546123649625647,0.04042602370740949,0.027129191280421752
3783,0.04557396633713546,0.04044388643991446,0.02710170218273755
3784,0.04568682683665789,0.04046206583028674,0.027074849847705015
3785,0.04579981795483034,0.04048056479850834,0.027048642286263642
3786,0.045912939651686815,0.04049938619458824,0.02702308733809962
3787,0.04602619188728837,0.04051853279777089,0.026998192669501292
3788,0.04613957462172342,0.04053800731576918,0.026973965771274793
3789,0.046253087815108035,0.04055781238402255,0.026950413956721427
3790,0.04636673142758558,0.040577950564980377,0.02692754435967833
3791,0.0464805054193273,0.04059842434741169,0.026905363932623366
3792,0.046594409750531966,0.040619236145741165,0.026883879444845934
3793,0.046708444381426135,0.04064038829941221,0.026863097480684595
3794,0.046822609272264414,0.04066188307227745,0.026843024437832774
3795,0.04693690438332908,0.040683722652016856,0.026823666525713594
3796,0.04705132967493066,0.04070590914958387,0.02680502976392388
3797,0.04716588510740754,0.04072844459867972,0.026787119980749
3798,0.047280570641126195,0.04075133095525685,0.02676994281174997
3799,0.04739538623648148,0.04077457009705165,0.026753503698423782
3800,0.047510331853896186,0.04079816382314665,0.02673780788693783
3801,0.04762540745382163,0.040822113853562804,0.026722860426938947
3802,0.047740612996737236,0.04084642182888159,0.02670866617043801
3803,0.04785594844315079,0.040871089309897704,0.02669522977077053
3804,0.04797141375359867,0.040896117777302184,0.0266825556816339
3805,0.04808700888864542,0.04092150863139616,0.026670648156201862
3806,0.04820273380888435,0.04094726319183566,0.026659511246316547
3807,0.048318588474937085,0.04097338269740725,0.02664914880175862
3808,0.0484345728474538,0.040999868305834894,0.026639564469595776
3809,0.048550686887113476,0.04102672109361804,0.026630761693609926
3810,0.04866693055462349,0.041053942055900836,0.026622743713803326
3811,0.048783303810720144,0.0410815321063729,0.02661551356598375
3812,0.04889980661616828,0.04110949207720116,0.026609074081428912
3813,0.049016438931761504,0.041137822718993196,0.026603427886630122
3814,0.04913320071832241,0.04116652470079192,0.026598577403115185
3815,0.0492500919367022,0.04119559861010129,0.026594524847350528
3816,0.04936711254778248,0.041225044950196243,0.026591272223788584
3817,0.04948426251247633,0.041254864137097606,0.026588821317063444
3818,0.04960154179172872,0.04128505649932418,0.026587173691191245
3819,0.049718950346516744,0.04131562227804458,0.02658633068977966
3820,0.049836488137849216,0.041346561627265445,0.02658629343633017
3821,0.04995415512676727,0.04137787461405641,0.026587062834633204
3822,0.05007195127434393,0.041409561218811196,0.026588639569255716
3823,0.050189876541684386,0.041441621335545235,0.026591024106121564
3824,0.050307930889926224,0.04147405477222938,0.02659421669318396
3825,0.05042611428023903,0.04150686125115916,0.02659821736118909
3826,0.050544426673824965,0.041540040409359644,0.026603025924530108
3827,0.0506628680319184,0.04157359179895135,0.02660864198200454
3828,0.05078143831578619,0.04160751488756967,0.026615064917707366
3829,0.050900137486727906,0.04164180905890593,0.026622293902232315
3830,0.051018965506075424,0.04167647361327339,0.026630327893937992
3831,0.05113792233519349,0.0417115077682003,0.026639165640283104
3832,0.051257007935479326,0.04174691065905055,0.02664880567923343
3833,0.05137622226836283,0.041782681339672986,0.026659246340742265
3834,0.0514955652953069,0.04181881878307946,0.02667048574830509
3835,0.05161503697780693,0.04185532188215148,0.026682521820588345
3836,0.051734637277391485,0.04189218945037568,0.026695352273132234
3837,0.05185436615562181,0.04192942022260757,0.026708974620127078
3838,0.051974223574092135,0.04196701285586351,0.026723386176262395
3839,0.05209420949442988,0.04200496593014027,0.02673858405864755
3840,0.052214323878295284,0.04204327794926152,0.026754565188802527
3841,0.05233456668738195,0.04208194734175105,0.02677132629471759
3842,0.052454937883417894,0.04212097245863072,0.02678886390515391
3843,0.052575437428168025,0.04216035156958819,0.02680717433982324
3844,0.05269606528343516,0.04220008286233857,0.02682625370762232
3845,0.052816821411059534,0.04224016444373783,0.026846097909289067
3846,0.052937705772919404,0.04228059434092602,0.026866702640135933
3847,0.05305871833093052,0.04232137050249924,0.02688806339285895
3848,0.053179859047046335,0.042362490799710155,0.026910175460421026
3849,0.05330112788325825,0.0424039530276961,0.026933033939007346
3850,0.05342252480159507,0.04244575490670267,0.026956633730972665
3851,0.053544049764123594,0.04248789408334198,0.0269809695478779
3852,0.053665702733124175,0.042530367758010904,0.02700604208514402
3853,0.05378748367091069,0.04257317306015398,0.027031851852609708
3854,0.05390939253965477,0.04261630742241368,0.02705839300419761
3855,0.05403142930156617,0.042659768207217,0.02708565951113518
3856,0.054153593918893475,0.04270355270772082,0.027113645164211678
3857,0.054275886353923775,0.04274765814890391,0.02714234357640811
3858,0.05439830656898291,0.042792081688772916,0.02717174818581665
3859,0.0545208545264357,0.04283682041965668,0.027201852258785623
3860,0.05464353018868548,0.042881871369569585,0.027232648893241795
3861,0.054766333518174594,0.0429272315036299,0.02726413102215376
3862,0.05488926447738402,0.04297289772525609,0.027296291416438353
3863,0.05501232302108688,0.04301889048769593,0.027329129675017567
3864,0.05513550910407544,0.043065230136135564,0.027362645212826445
3865,0.05525882268892673,0.04311191331364207,0.027396830266451445
3866,0.05538226373825916,0.04315893659926218,0.027431676903430725
3867,0.055505832214731446,0.043206296510860075,0.02746717702929548
3868,0.055629528081042136,0.04325398950790998,0.02750332239450276
3869,0.055753351299929255,0.04330201199423252,0.02754010460123214
3870,0.05587730183416919,0.04335036032066817,0.027577515110030013
3871,0.05600137964657672,0.04339903078768541,0.02761554524629388
3872,0.05612558470000394,0.04344801964792173,0.0276541862065934
3873,0.056249916957339975,0.043497323108658746,0.02769342906483
3874,0.05637437638151065,0.043546937334231886,0.02773326477823635
3875,0.056498962935477556,0.04359685844837758,0.027773684193223812
3876,0.05662367658223808,0.043647082536521976,0.02781467805108626
3877,0.056748517284824496,0.04369760564801155,0.02785623699356281
3878,0.05687348500630371,0.04374842379828912,0.02789835156826684
3879,0.05699857970977703,0.043799532971017636,0.02794101223398764
3880,0.05712380135837927,0.04385092912015403,0.02798420936587082
3881,0.05724914991527887,0.043902608171976165,0.028027933260484014
3882,0.05737462534367765,0.04395456602574846,0.02807217413745139
3883,0.057500227606813475,0.044006798549775544,0.02811692212944791
3884,0.0576259566679623,0.04405930157893824,0.028162167275924348
3885,0.0577518124904371,0.04411207091696313,0.028207899528778172
3886,0.0578777950375879,0.04416510233865262,0.02825410875792854
3887,0.058003904272800756,0.044218391592076536,0.028300784756799525
3888,0.05813014015949744,0.04427193440072759,0.028347917247716074
3889,0.0582565026611351,0.04432572646564302,0.02839549588721904
3890,0.05838299173963013,0.044379766645709695,0.028443509896989103
3891,0.0585096073569276,0.04443405377762871,0.028491948442660862
3892,0.05863634947657932,0.044488583502100686,0.028540801014641567
3893,0.058763218062169616,0.04454335144634924,0.028590057060079048
3894,0.058890213077314804,0.04459835322631108,0.028639705988372018
3895,0.05901733448566208,0.04465358444875239,0.02868973717649925
3896,0.059144582250889435,0.04470904071331942,0.028740139974186164
3897,0.05927195633670453,0.044764717614527924,0.028790903708921883
3898,0.059399456706844295,0.04482061074369667,0.028842017690838478
3899,0.0595270833250745,0.04487671569082817,0.028893471217460838
3900,0.05965483615518865,0.04493302804643913,0.02894525357833393
3901,0.05978271516100795,0.044989543403343775,0.028997354059533804
3902,0.059910720306380186,0.04504625735839093,0.02904976194806619
3903,0.06003885155517934,0.045103165514157224,0.029102466536157244
3904,0.06016710887130518,0.04516026348059747,0.029155457125439432
3905,0.06029549221868347,0.04521754687406881,0.029208723024512828
3906,0.06042400156126849,0.04527501131397958,0.02926225354050661
3907,0.060552636863042984,0.04533265242220866,0.029316037977626747
3908,0.06068139808801767,0.04539046582504475,0.02937006564206401
3909,0.06081028520023062,0.045448447155081895,0.029424325846794847
