,0
3127,0.001439522780725558
3128,0.00143075529378426
3129,0.001422340470075904
3130,0.001414276911620042
3131,0.0014065622611399604
3132,0.0013991933234955064
3133,0.001392166173730715
3134,0.0013854762533378998
3135,0.0013791020282741154
3136,0.001373074832814097
3137,0.001367367743907518
3138,0.0013619744974722684
3139,0.001356888532998961
3140,0.0013521030441028075
3141,0.001347611023635798
3142,0.0013434052351678914
3143,0.0013394757514876461
3144,0.0013358183183216931
3145,0.001332425451037927
3146,0.0013292896228264965
3147,0.0013264032871697173
3148,0.0013237588975225701
3149,0.0013213489245361854
3150,0.00131916587110992
3151,0.001317202285520122
3152,0.0013154507724027738
3153,0.0013139040036896407
3154,0.0013125312510164774
3155,0.0013113769779021906
3156,0.001310405387724644
3157,0.001309609570402815
3158,0.0013089827007528021
3159,0.0013085091361521267
3160,0.0013082017183674113
3161,0.0013080431374800099
3162,0.001308026992084047
3163,0.0013081469818048133
3164,0.0013083969104928054
3165,0.0013087706106772168
3166,0.0013116562937870472
3167,0.001316946698264039
3168,0.0013222948612134507
3169,0.0013276964012060145
3170,0.001333147014131866
3171,0.0013386424721936474
3172,0.0013441786230504829
3173,0.0013497070360634041
3174,0.001355317346273664
3175,0.0013638104194177339
3176,0.0013782376661683699
3177,0.0013950708544842004
3178,0.001412075883098895
3179,0.0014292132704074097
3180,0.0014464500036770879
3181,0.0014637582392991982
3182,0.0014805829854835566
3183,0.0014974750028762653
3184,0.0015144148969585764
3185,0.0015313853049930416
3186,0.0015483706607612026
3187,0.0015653569920962434
3188,0.0015823317455662903
3189,0.0015992836335573491
3190,0.0016162025001789898
3191,0.0016330817690774079
3192,0.0016499683471792247
3193,0.0016667294522108346
3194,0.001683427000069151
3195,0.001700054773635298
3196,0.0017166071956411513
3197,0.0017330792582651376
3198,0.0017494851158335668
3199,0.0017657803668856872
3200,0.0017819835022493998
3201,0.0017980911726990137
3202,0.0018141003698232537
3203,0.0018300083908428621
3204,0.0018458128059701832
3205,0.0018615107191173657
3206,0.001877098569269254
3207,0.0018925725413828115
3208,0.0019079286571089611
3209,0.0019231628446173526
3210,0.0019382709908133313
3211,0.0019532489785424744
3212,0.0019681924024546743
3213,0.00198288137140408
3214,0.001997435005953517
3215,0.0020118539508897112
3216,0.0020261401668832052
3217,0.002040291576529557
3218,0.0020543080910247484
3219,0.002068189484015838
3220,0.00208193541865837
3221,0.0020955454674089556
3222,0.0021090191267081433
3223,0.0021223559448863066
3224,0.0021355556253142578
3225,0.0021486169565661543
3226,0.002161539216097682
3227,0.002174321634180038
3228,0.0021869633942388812
3229,0.0021995534302770786
3230,0.0022118953160338833
3231,0.0022240968865410446
3232,0.002236156140511389
3233,0.0022480715848262212
3234,0.002259843257919376
3235,0.0022714984210765667
3236,0.0022829791529799764
3237,0.00229431801565361
3238,0.002305515082843008
3239,0.002316570318129316
3240,0.002327483586279958
3241,0.0023382550523817066
3242,0.0023488860206097406
3243,0.002359373734917445
3244,0.002369717769341454
3245,0.0023799176343740256
3246,0.00238997278019712
3247,0.002400010764952845
3248,0.0024097496346435748
3249,0.002419346719507193
3250,0.002428800144307213
3251,0.0024381082554499733
3252,0.002447269554858787
3253,0.002456272323215937
3254,0.0024651188305307823
3255,0.002473798817227363
3256,0.0024823041090177257
3257,0.002490627044226669
3258,0.002498760335399375
3259,0.002506697216730351
3260,0.0025144338968630304
3261,0.0025219664150026556
3262,0.002529290662887698
3263,0.00253649085342082
3264,0.0025433646577695396
3265,0.0025500230050750257
3266,0.0025564629858061834
3267,0.0025626813843715314
3268,0.002568673726954971
3269,0.002574436537680987
3270,0.002579966299194026
3271,0.0025852594456377363
3272,0.002590314106044858
3273,0.002595128499515074
3274,0.00259970082160051
3275,0.00260402891519246
3276,0.002608110280505077
3277,0.0026119425382447915
3278,0.0026155232198286638
3279,0.002618850397990667
3280,0.002621923267276624
3281,0.002624740811829836
3282,0.0026273018521365023
3283,0.002629605081989401
3284,0.0026316490980554993
3285,0.0026334324238400032
3286,0.002634953529387905
3287,0.0026362108477311287
3288,0.002637204247560118
3289,0.0026379337073630877
3290,0.0026383990570264335
3291,0.002638600016872804
3292,0.0026385362286251196
3293,0.002638207915179557
3294,0.0026376142768012234
3295,0.002636754353238427
3296,0.002635627697790145
3297,0.0026342342920663525
3298,0.002632575301370159
3299,0.0026306517422899885
3300,0.002628464524891208
3301,0.002626014485893668
3302,0.002623302415019314
3303,0.002620329076148042
3304,0.0026170952245071115
3305,0.002613601620818211
3306,0.0026098490430954613
3307,0.0026058382966171415
3308,0.0026015706927277177
3309,0.002597048582241698
3310,0.0025922741877539763
3311,0.002587249643020978
3312,0.002581977023775002
3313,0.0025764583720466368
3314,0.002570695715545598
3315,0.002564691083264824
3316,0.002558446518182069
3317,0.002551964087715951
3318,0.002545245892433255
3319,0.0025382940733811405
3320,0.0025311108183294364
3321,0.0025236989461675024
3322,0.0025160620492227425
3323,0.0025082036087173054
3324,0.0024995963412793943
3325,0.0024908141561235725
3326,0.002481858147948715
3327,0.0024727294186368226
3328,0.0024634289244343287
3329,0.002453957588922605
3330,0.0024443163819403094
3331,0.0024345063736346275
3332,0.002424528770424646
3333,0.002414384937886226
3334,0.002404076414246262
3335,0.002393604917199206
3336,0.002382972346033653
3337,0.0023721811045661883
3338,0.002361234545852957
3339,0.0023501360326344672
3340,0.0023388889610485995
3341,0.0023274967718334622
3342,0.0023159629773141736
3343,0.002304291154168931
3344,0.002292484950427044
3345,0.0022805480895040802
3346,0.002268484371174992
3347,0.002251913725477802
3348,0.0022356612526476644
3349,0.0022196777706759733
3350,0.002203922322775378
3351,0.0021883605808063226
3352,0.0021729636123820916
3353,0.002157706922343947
3354,0.0021425697020711915
3355,0.0021275342368436067
3356,0.0021125854338107297
3357,0.002097710442526567
3358,0.0020828983468740955
3359,0.002068139912410495
3360,0.0020534273770376754
3361,0.0020387542758133295
3362,0.002024115966160304
3363,0.0020095087473795507
3364,0.0019949297292089687
3365,0.001980376754792969
3366,0.0019658483317242705
3367,0.0019513435701107344
3368,0.0019368621267944917
3369,0.0019224041549883125
3370,0.0019079702576126022
3371,0.0018958648605397583
3372,0.0019001011921579115
3373,0.0019043757230961136
3374,0.0019086907843642812
3375,0.0019130484271942436
3376,0.0019174504456385252
3377,0.0019218983972417794
3378,0.0019263936219468384
3379,0.0019309372593891774
3380,0.0019355302647219826
3381,0.0019401734231024271
3382,0.0019448673629591125
3383,0.0019496125681519516
3384,0.0019544093891240358
3385,0.0019622332594378105
3386,0.001972810454766425
3387,0.0019834371963847845
3388,0.0019941116907836115
3389,0.002004832048019936
3390,0.0020155962898357714
3391,0.0020264023572354587
3392,0.0020372481175717494
3393,0.0020481313711868563
3394,0.002059049619195146
3395,0.002070000849376065
3396,0.0020809826021353935
3397,0.002091992469088831
3398,0.002103028002555152
3399,0.002114086720284204
3400,0.0021251661099482206
3401,0.0021362636334165057
3402,0.0021473767308335143
3403,0.0021585028245157145
3404,0.002169639322683175
3405,0.002180783623038519
3406,0.0021919331162050526
3407,0.002203085189033838
3408,0.002214237227790151
3409,0.00222538662122535
3410,0.0022365307635435834
3411,0.002247667057267709
3412,0.0022587929160107195
3413,0.0022699057671577106
3414,0.0022810030544617088
3415,0.002292082240557835
3416,0.002303140809398183
3417,0.0023141758112157434
3418,0.002325183898492382
3419,0.0023361618557112144
3420,0.0023471065815381512
3421,0.0023580150756536047
3422,0.0023688844290640936
3423,0.0023797118170212714
3424,0.002390494493893962
3425,0.0024012297895064506
3426,0.002411915106575222
3427,0.002422547918970285
3428,0.0024331257705938088
3429,0.0024436456276147093
3430,0.0024541052385835317
3431,0.0024645029208850565
3432,0.0024748364992064507
3433,0.0024851038663164368
3434,0.0024953029838074106
3435,0.002505431882677044
3436,0.002515488664125585
3437,0.002525471500050306
3438,0.0025353786336424007
3439,0.002545208436687772
3440,0.002554959496414339
3441,0.0025646296430624953
3442,0.0025742161501217833
3443,0.0025837166974379457
3444,0.0025931293106053943
3445,0.002602452312964843
3446,0.0026116842872282017
3447,0.002620824044493008
3448,0.0026298705989421384
3449,0.0026388231469409262
3450,0.0026476810496960513
3451,0.002656496809958417
3452,0.0026651554028436645
3453,0.0026737202419911737
3454,0.002682190546953901
3455,0.0026905662195960854
3456,0.0026988470785670017
3457,0.0027070331093323134
3458,0.002715124186763014
3459,0.002723118279334991
3460,0.0027310138296247405
3461,0.002738809673609766
3462,0.002746504977676293
3463,0.0027540991890456475
3464,0.002761591996399048
3465,0.0027695653156326054
3466,0.0027773410776289584
3467,0.00278497956283785
3468,0.002792483184107633
3469,0.002799854557866303
3470,0.0028070964967047626
3471,0.0028142119210870396
3472,0.0028212037977493505
3473,0.002828075097518302
3474,0.0028348260936666833
3475,0.002841457336947904
3476,0.0028479697061756875
3477,0.002854364333835737
3478,0.002860649293152359
3479,0.002866812127685377
3480,0.0028728617142406605
3481,0.0028787997503436553
3482,0.0028846280180890712
3483,0.0028903483692831688
3484,0.002895977654516728
3485,0.0029014872809866817
3486,0.0029068949314423297
3487,0.002912201803521172
3488,0.0029174068345830884
3489,0.0029225095225440933
3490,0.0029275098230005622
3491,0.002932408068830364
3492,0.0029372049068264157
3493,0.002941901247283311
3494,0.0029464982234734672
3495,0.0029509971587145436
3496,0.002955399539289577
3497,0.002959706991921332
3498,0.002963921264798371
3499,0.0029680442114088587
3500,0.0029720757002417724
3501,0.0029760143783516733
3502,0.0029798595519152093
3503,0.002983611068363842
3504,0.002987269223275705
3505,0.002990834686147159
3506,0.002994308440618614
3507,0.002997691735825732
3508,0.0030009860463671946
3509,0.0030041930389888886
3510,0.0030073145445491793
3511,0.0030103525341657516
3512,0.0030133065283228623
3513,0.0030161749180996175
3514,0.0030189568666241728
3515,0.0030216521698326875
3516,0.003024261146105974
3517,0.0030267845479672595
3518,0.003029223490720711
3519,0.0030359722919558923
3520,0.0030422096321252572
3521,0.0030479902217140976
3522,0.00305336073275771
3523,0.0030583600047273014
3524,0.003063018293569914
3525,0.0030673624207706272
3526,0.003071416353358524
3527,0.003075201662124218
3528,0.003078737886602018
3529,0.003082042828270735
3530,0.00308513278824489
3531,0.003088022761699822
3532,0.003090726598373104
3533,0.003093257136250906
3534,0.003095622058477637
3535,0.003097827410494499
3536,0.003099879488560892
3537,0.0031017847368674982
3538,0.0031035496669668816
3539,0.0031051808003363436
3540,0.0031066846264756697
3541,0.003108067572388897
3542,0.0031093359804001868
3543,0.0031104960920516596
3544,0.00311154776612718
3545,0.0031124910057685044
3546,0.0031133268916776354
3547,0.0031140573603643798
3548,0.0031146850298086814
3549,0.003115213061159853
3550,0.0031156450479683665
3551,0.0031159849265489713
3552,0.003116236902671854
3553,0.003116397883348651
3554,0.0031164644121355017
3555,0.0031164348366471725
3556,0.0031163089663328626
3557,0.003116087800044279
3558,0.0031157733070424237
3559,0.0031153682491516896
3560,0.003114876034808691
3561,0.0031142893716248777
3562,0.003113600206913717
3563,0.003112803588918693
3564,0.003111897093719448
3565,0.003110880366942996
3566,0.003109754753504995
3567,0.0031085097879774174
3568,0.003107117766774909
3569,0.0031055593133530414
3570,0.0031038218700579438
3571,0.003103553826072453
3572,0.0031078062875581083
3573,0.003111961048052927
3574,0.0031160254483422263
3575,0.0031200091603079618
3576,0.00312392304819118
3577,0.003127778375637265
3578,0.0031315862649593015
3579,0.0031353573394509093
3580,0.003139101497692664
3581,0.0031428277822431647
3582,0.0031465479740460955
3583,0.0031502746582487183
3584,0.0031540447438917207
3585,0.003167437643423597
3586,0.0031900045214997832
3587,0.003212190121604643
3588,0.0032339996663649714
3589,0.003255436991111991
3590,0.003276504995144705
3591,0.003297210488296418
3592,0.003317546854949861
3593,0.0033375196579365886
3594,0.00335713395783278
3595,0.003376400062457796
3596,0.003395326850840416
3597,0.0034139220685522075
3598,0.003432192549519892
3599,0.0034501443830360946
3600,0.00346778303985046
3601,0.0034851134677036763
3602,0.0035021401639990925
3603,0.0035188716070082594
3604,0.0035353161593518734
3605,0.0035514811474548604
3606,0.0035673734533356264
3607,0.003582468959784739
3608,0.0035973417930547104
3609,0.0036120321335061183
3610,0.0036264602189854797
3611,0.003640672480603945
3612,0.0036546696116299027
3613,0.0036684555767359127
3614,0.0036820335917470844
3615,0.0036954062809404714
3616,0.003708575795998321
3617,0.0037215439063180067
3618,0.003734312067903192
3619,0.003746881476221022
3620,0.0037592531070396043
3621,0.003771427748239916
3622,0.0037834060248418326
3623,0.0037951891173727266
3624,0.003806780009155245
3625,0.0038181811915460446
3626,0.003829394750239494
3627,0.003840422432818597
3628,0.0038512657020983647
3629,0.0038619257786658167
3630,0.003872403675172201
3631,0.0038827410464695594
3632,0.003892847710213744
3633,0.0039027762933521583
3634,0.00391252671352761
3635,0.0039221000504378765
3636,0.003931498288263185
3637,0.003940723113269345
3638,0.0039497759609167845
3639,0.003958658902482086
3640,0.003967372214115462
3641,0.003975916549530521
3642,0.003984292670503462
3643,0.003992501223182155
3644,0.004000542753378976
3645,0.00400841771989875
3646,0.004016126506187486
3647,0.0040236694308140985
3648,0.004031048021676057
3649,0.004038264190121554
3650,0.0040453195773245635
3651,0.004052215605251054
3652,0.0040589535170471435
3653,0.004065534409351884
3654,0.004071959258449548
3655,0.004078228941644684
3656,0.00408434425496166
3657,0.00409030592796738
3658,0.004096114636332677
3659,0.004101771012602833
3660,0.0041072756555361216
3661,0.00411262913828402
3662,0.004117832724258763
3663,0.004122888475829686
3664,0.004127798236569674
3665,0.004132563676832248
3666,0.00413718632882572
3667,0.004141667608955108
3668,0.004146008866104733
3669,0.004150211370492414
3670,0.004154276340199599
3671,0.004158204953743158
3672,0.004161998360621402
3673,0.004165657690261491
3674,0.004169184059691913
3675,0.004172578580190732
3676,0.0041758423631003
3677,0.004178976524957454
3678,0.004181982435742819
3679,0.004184862586590231
3680,0.004187619288241085
3681,0.004190254711661474
3682,0.004192770919788617
3683,0.004195169892546433
3684,0.004197453546728407
3685,0.004199623751954546
3686,0.004201682343601717
3687,0.004203631133392558
3688,0.0042054719181544
3689,0.004207206487140233
3690,0.0042042683536083775
3691,0.004201664116051553
3692,0.004199346692980105
3693,0.004197275660261818
3694,0.0041954160786013585
3695,0.004193737574889344
3696,0.004192213616029598
3697,0.004190820929817321
3698,0.004189539800969655
3699,0.004188353242330179
3700,0.0041872462154499525
3701,0.00418620540044613
3702,0.0041852190013585725
3703,0.004184276580036079
3704,0.004183368913177377
3705,0.004182487868352622
3706,0.004181626295736358
3707,0.004180777932980817
3708,0.004179937321178029
3709,0.004179099730268886
3710,0.004178261092565121
3711,0.004177417943295675
3712,0.004176567367273273
3713,0.004175706950930033
3714,0.004174834739085968
3715,0.004173949195910791
3716,0.004173049169614414
3717,0.004172133860465879
3718,0.004171202791794528
3719,0.004170255783644395
3720,0.0041692929288689356
3721,0.004169246711323079
3722,0.00417943947342058
3723,0.004189687184898639
3724,0.004199991805121297
3725,0.0042103551015298035
3726,0.00422077867792902
3727,0.0042312639968916255
3728,0.004241812397663876
3729,0.004252425110615992
3730,0.0042631032690236565
3731,0.004273847918772534
3732,0.004284660026437191
3733,0.004295540486077104
3734,0.004306490125010032
3735,0.004317509708767231
3736,0.004328599945381905
3737,0.0043397571214757015
3738,0.00435099133789628
3739,0.004362297861451426
3740,0.004373677239410504
3741,0.004385129968178356
3742,0.004396656497348178
3743,0.0044082572331040504
3744,0.004419932541108314
3745,0.0044316827489770776
3746,0.004443508148425199
3747,0.0044554089971437
3748,0.0044679879157824036
3749,0.004480581704744055
3750,0.004493198491292779
3751,0.0045058450702368785
3752,0.004518527173387679
3753,0.004531249676070688
3754,0.004544016756288022
3755,0.004556832018180169
3756,0.0045712719606332995
3757,0.004587831430790515
3758,0.004604450150048407
3759,0.004621128931758444
3760,0.004637868432961789
3761,0.004654669159019718
3762,0.004671531470072695
3763,0.00468845558861359
3764,0.004705441607662258
3765,0.004722489499185833
3766,0.004739599122513099
3767,0.004756770232577535
3768,0.0047740024878786475
3769,0.00479129545809373
3770,0.004808648631302613
3771,0.004826061420808899
3772,0.004843533171555792
3773,0.00486106316614445
3774,0.00487865063046812
3775,0.004896294738982804
3776,0.004913994619632757
3777,0.0049317493584542585
3778,0.004949558003878694
3779,0.004967419570756457
3780,0.0049853330441228015
3781,0.005003297382725112
3782,0.005021311522329613
3783,0.00503937437882555
3784,0.0050574848511415315
3785,0.005075641823990527
3786,0.005093844170454986
3787,0.0051120907544254445
3788,0.005130380432904819
3789,0.005148712058185946
3790,0.005167084479914747
3791,0.005185496547045049
3792,0.005203947109693985
3793,0.005222434934567331
3794,0.005240957815214054
3795,0.005259515783774303
3796,0.0052781077136404685
3797,0.005296732486015011
3798,0.005315388991724792
3799,0.005334076132851349
3800,0.0053527928242144765
3801,0.0053715379947322645
3802,0.005390310588679169
3803,0.0054091095668572465
3804,0.005427933907689982
3805,0.005446782608250741
3806,0.005465654685229832
3807,0.005484549175846289
3808,0.0055034651387104155
3809,0.0055224016546361115
3810,0.005541357827410473
3811,0.005560332784518555
3812,0.005579325677827552
3813,0.005598335684230453
3814,0.0056173620062509935
3815,0.005636402923540432
3816,0.005655456752839716
3817,0.005674521966280542
3818,0.005693597168376911
3819,0.005712681078325231
3820,0.005731772516285852
3821,0.005750870392699041
3822,0.005769973699907429
3823,0.005789081505486958
3824,0.0058081929468957625
3825,0.005827391247744544
3826,0.005846492643917945
3827,0.005865598952909614
3828,0.005884708675980109
3829,0.005903820592787046
3830,0.0059229337021385825
3831,0.005942047177695572
3832,0.005961160320960406
3833,0.005980272212222384
3834,0.005999382764190299
3835,0.006018491591111193
3836,0.006037598379930129
3837,0.006056702882232862
3838,0.006075804908039406
3839,0.006094904320975756
3840,0.0061140010344741475
3841,0.006133093937321181
3842,0.0061521815448936845
3843,0.006171262645484943
3844,0.006190336256387425
3845,0.006209401589710461
3846,0.006228458025539491
3847,0.006247505090655374
3848,0.006266618033216013
3849,0.00628563608340572
3850,0.006304645876377958
3851,0.006323999509717394
3852,0.006343260248421528
3853,0.006362448700573565
3854,0.006381580030161403
3855,0.006400666747804429
3856,0.006419717600204968
3857,0.00643873922738451
3858,0.006457736641205926
3859,0.006476713696876698
3860,0.006495673405523543
3861,0.006514618073747605
3862,0.006538146231578575
3863,0.006561231412110456
3864,0.006583922038726662
3865,0.006606260228390302
3866,0.006628282902966787
3867,0.00665002265984795
3868,0.006671508459778717
3869,0.006692766175249866
3870,0.006713819031990737
3871,0.006734687968018513
3872,0.006755401968398115
3873,0.0067759572745402785
3874,0.006796380588075614
3875,0.006816686171162555
3876,0.006836887072314692
3877,0.0068569952532875865
3878,0.006877021699503344
3879,0.006896976516792892
3880,0.006916869016661573
3881,0.0069367073370830154
3882,0.00695649745092492
3883,0.006976245091260411
3884,0.0069959557395196026
3885,0.007015634622804906
3886,0.007035286717444439
3887,0.007054941018043033
3888,0.0070745516320240434
3889,0.007094678770307508
3890,0.007114758487536927
3891,0.007134796582584257
3892,0.007154798987252193
3893,0.007174771624367571
3894,0.007194720311271448
3895,0.007214650696232135
3896,0.007234568218581959
3897,0.007254478085816147
3898,0.007274385262688527
3899,0.007294294468668536
3900,0.007314210181114016
3901,0.007334136642232421
3902,0.007354077868447285
3903,0.007374037661173446
3904,0.007394019823799785
3905,0.007414023780056761
3906,0.007434052842581769
3907,0.007454109027179606
3908,0.007474194394241241
3909,0.007494311024558537
3910,0.007514461001584654
3911,0.007534646398453856
3912,0.007554869268519787
3913,0.007575131638486587
3914,0.007595435503452087
3915,0.007615782823359328
3916,0.0076361755204827665
3917,0.007656615477676172
3918,0.007677104537180371
3919,0.007697644499840534
3920,0.007718237124627328
3921,0.0077388841283795124
3922,0.007759587185712383
3923,0.007780347929048945
3924,0.007801167948743434
3925,0.007822048793276432
3926,0.007842991969504977
3927,0.007863998942957423
3928,0.007885071138165545
3929,0.007906209939027246
3930,0.007927416689198432
3931,0.007948692692509425
3932,0.007970039213405715
3933,0.00799145747741146
3934,0.008012948671614518
3935,0.008034513945173223
3936,0.008056154409844687
3937,0.00807787114053218
3938,0.008099665175855395
3939,0.008121537518737489
3940,0.008143489137014471
3941,0.008165520964061443
3942,0.008187633899438655
3943,0.00820982880955466
3944,0.008232106528346559
3945,0.008254467523630463
3946,0.00827691231614291
3947,0.008299441477614937
3948,0.008322055616851788
3949,0.008344755368828513
3950,0.008367541386098768
3951,0.008390414331987893
3952,0.00841337487517262
3953,0.008436423685349763
3954,0.008459561429759734
3955,0.008482788770396496
3956,0.008506067949375007
3957,0.008529480939416391
3958,0.008552984871383411
3959,0.008576580467419272
3960,0.008600268415924948
3961,0.008624049375944558
3962,0.008647923980466305
3963,0.008671892723071345
3964,0.008695955849605468
3965,0.00872011360928271
3966,0.008744366251130687
3967,0.00876871402150505
3968,0.008793157162398086
3969,0.008817695910339755
3970,0.008842330495740614
3971,0.008867061142561035
3972,0.00889188806822524
3973,0.0089168114837159
3974,0.008941831593800227
3975,0.008966948597356266
3976,0.008992162687767534
3977,0.00901747405336968
3978,0.009042882877932614
3979,0.00906838934116507
3980,0.00909397576516152
3981,0.009119680382602621
3982,0.009145482793950253
3983,0.009171383239915277
3984,0.00919738194318226
3985,0.009223479113023951
3986,0.009249674948865898
3987,0.009275969643068399
3988,0.009302363383119214
3989,0.009328856353383543
3990,0.009355448736520942
3991,0.009382140714646206
3992,0.009408932470297518
3993,0.009435824187251127
3994,0.009462816051225462
3995,0.009489908250485525
3996,0.009517100976375712
3997,0.00954439442379165
3998,0.009571788791602403
3999,0.009599284283020666
4000,0.00962688110595104
4001,0.009654579473281138
4002,0.009682379603188407
4003,0.0097102817193362
4004,0.009739103328891496
4005,0.009768085385056921
4006,0.009797140215102829
4007,0.009826267922840613
4008,0.00985546862165728
4009,0.009884739200625024
4010,0.009914086810829795
4011,0.009943507333195501
4012,0.009973000710165119
4013,0.010002566859597597
4014,0.010032205690997815
4015,0.010061917116938178
4016,0.010091701060953983
4017,0.010121557462864689
4018,0.010151486282223175
4019,0.010181487500412754
4020,0.010211561121777185
4021,0.010241707174062215
4022,0.010271925708379002
4023,0.01030221679883957
4024,0.010332580541971895
4025,0.010363017055998345
4026,0.010393526480030304
4027,0.010424095629376278
4028,0.010454739325764692
4029,0.010485461012003233
4030,0.010516259610945882
4031,0.010547734892622703
4032,0.010579225565614974
4033,0.010614836428999784
4034,0.010650160113805533
4035,0.010685223971876512
4036,0.010720053538666133
4037,0.010754672659592625
4038,0.010789103485132803
4039,0.010823366507434403
4040,0.010857480624123441
4041,0.010891463218983013
4042,0.010925330252131264
4043,0.010959096354490246
4044,0.010992774922924558
4045,0.011026378213590099
4046,0.011059917431866984
4047,0.011093402817865453
4048,0.011126843726920108
4049,0.011160248704798696
4050,0.011193625557565555
4051,0.011226981416182445
4052,0.011260322796030129
4053,0.011293655651593223
4054,0.011326985426585444
4055,0.011360317099811994
4056,0.011393655227068393
4057,0.011427003979373556
4058,0.011460367177822567
4059,0.011493748325333652
4060,0.01152715063554841
4061,0.011560577059124548
4062,0.011594030307648927
4063,0.01162751287537731
4064,0.011661027058992463
4065,0.011694574975559046
4066,0.011728158578834611
4067,0.011761779674087224
4068,0.0117954399315533
4069,0.011829140898659657
4070,0.011862884011123937
4071,0.011896670603033408
4072,0.011930501915997609
4073,0.011964379107459604
4074,0.011998303258241744
4075,0.012032275379398404
4076,0.012066296418437806
4077,0.012100367264971334
4078,0.01213448875584465
4079,0.01216866167979522
4080,0.012202886781683872
4081,0.012237164766335835
4082,0.012271496302030473
4083,0.012305882023670034
4084,0.012340322535657946
4085,0.012374818414513397
4086,0.012409370211246407
4087,0.01244397845351549
4088,0.01247864364758823
4089,0.01251336628012262
4090,0.012548146819786006
4091,0.01258298571872649
4092,0.012617883413910097
4093,0.012652840328337519
4094,0.012687856872148524
4095,0.012722933443628763
4096,0.01275807043012366
4097,0.012793268208870416
4098,0.012828527147756036
4099,0.012863847606005606
4100,0.0128992299348108
4101,0.012934674477900797
4102,0.012970181572062922
4103,0.013005751547618034
4104,0.013041384728852037
4105,0.013077081434411471
4106,0.013112841977662803
4107,0.013148666667022451
4108,0.013184555806255868
4109,0.013220509694749008
4110,0.013256528627764797
4111,0.013292612896669607
4112,0.013328762789144171
4113,0.013364978589376136
4114,0.013401260578236209
4115,0.013437609033440727
4116,0.013474024229700385
4117,0.01351050643885718
4118,0.01354705593001072
4119,0.013583672969633975
4120,0.013620357821681004
4121,0.013657110747685308
4122,0.013693932006851707
4123,0.01373082185614154
4124,0.013767780550350616
4125,0.013804808342182536
4126,0.013841905482317066
4127,0.01387907221947261
4128,0.013916308800466088
4129,0.013953615470267577
4130,0.013990992472052896
4131,0.01402844004725114
4132,0.014066140789485794
4133,0.014103670826427293
4134,0.014141288520180416
4135,0.01417898981524117
4136,0.01421677176028961
4137,0.01425463222494065
4138,0.01429256968891534
4139,0.014330583085131719
4140,0.014368671682940903
4141,0.014406835001248505
4142,0.014445072743886267
4143,0.014483384751545243
4144,0.01452177096603607
4145,0.014560231403726389
4146,0.01459876613580444
4147,0.014637375273624895
4148,0.01467605895783414
4149,0.014714817350307002
4150,0.01475365062817439
4151,0.014792558979405282
4152,0.01483154259954347
4153,0.014870601689302702
4154,0.014909736452798096
4155,0.014948947096250638
4156,0.014988233827041151
4157,0.015027596853024211
4158,0.015067036382033763
4159,0.015106552621529701
4160,0.015146145778349407
4161,0.015185816058535462
4162,0.015225563667219465
4163,0.015265388808547749
4164,0.015305291685635056
4165,0.015345272500541877
4166,0.015385331454264541
4167,0.015425468746738929
4168,0.015465684576849225
4169,0.015505979142443373
4170,0.015546352640351382
4171,0.0155868052664053
4172,0.01562793619441556
4173,0.015669086725478062
4174,0.01571026486288887
4175,0.01575147732111175
4176,0.015792729789642804
4177,0.015834027135494325
4178,0.01587537355941775
4179,0.015916772717177397
4180,0.01595822781434389
4181,0.015999741680955915
4182,0.016041316830815184
4183,0.0160829555089995
4184,0.016124659730290574
4185,0.01616643131055908
4186,0.01620827189264776
4187,0.016250182967927046
4188,0.016292165894419338
4189,0.016334221912175508
4190,0.01637635215643401
4191,0.016418557668969727
4192,0.016460839407954533
4193,0.01650319825657774
4194,0.016545635030626796
4195,0.016588150485187025
4196,0.016630745320587458
4197,0.016673420187698167
4198,0.016716175692665185
4199,0.016759012401151813
4200,0.016801930842149898
4201,0.016844931511407698
4202,0.016888014874520716
4203,0.016931181369720806
4204,0.016974431410395202
4205,0.01702203509651544
4206,0.017069384367596432
4207,0.017116505622680918
4208,0.01716342432174688
4209,0.017210164695771794
4210,0.01725674957959013
4211,0.017303200331694003
4212,0.017349536814709486
4213,0.017395777417340413
4214,0.017441939103844277
4215,0.017488037480953247
4216,0.01753408687501773
4217,0.017580100414247707
4218,0.017626090112469742
4219,0.017672066951935884
4220,0.017718040963550005
4221,0.017764021303457465
4222,0.017810016325382226
4223,0.017856033648381328
4224,0.01790208021991476
4225,0.017948162374262968
4226,0.01799428588642629
4227,0.01804045602170329
4228,0.018086677581183673
4229,0.018132954943407123
4230,0.01817929210245467
4231,0.018225692702729366
4232,0.018272160070683826
4233,0.018318697243738524
4234,0.018365306996617373
4235,0.018411991865323604
4236,0.018458754168952558
4237,0.0185055960295325
4238,0.01855251939006464
4239,0.018599526030921087
4240,0.018646617584750676
4241,0.01869379555002052
4242,0.018741061303322454
4243,0.01878841611055247
4244,0.018835861137064813
4245,0.01888339745689778
4246,0.01893102661733151
4247,0.018978748301175092
4248,0.019026564060245173
4249,0.019074474673311973
4250,0.01912248086421553
4251,0.019170583306687878
4252,0.01921878262878292
4253,0.01926707941694015
4254,0.0193154742197018
4255,0.01936396755111385
4256,0.01941255989383013
4257,0.019461251701945795
4258,0.019510043403580424
4259,0.019558935403230508
4260,0.01960792808391392
4261,0.01965702180912023
4262,0.019706216924586215
4263,0.01975551375991116
